contigName	contigLen	totalAvgDepth	17119-05-01-243200068.sort.bam	17119-05-01-243200068.sort.bam-var	17119-05-02-243200066.sort.bam	17119-05-02-243200066.sort.bam-var	17119-05-03-243200095.sort.bam	17119-05-03-243200095.sort.bam-var	17119-05-04-243200101.sort.bam	17119-05-04-243200101.sort.bam-var	17119-05-05-243200087.sort.bam	17119-05-05-243200087.sort.bam-var	17119-05-06-243200069.sort.bam	17119-05-06-243200069.sort.bam-var	17119-05-07-243200099.sort.bam	17119-05-07-243200099.sort.bam-var	17119-05-08-243200071.sort.bam	17119-05-08-243200071.sort.bam-var	17119-05-09-243200070.sort.bam	17119-05-09-243200070.sort.bam-var	17119-05-10-243200096.sort.bam	17119-05-10-243200096.sort.bam-var	17119-05-11-243200091.sort.bam	17119-05-11-243200091.sort.bam-var	17119-05-12-243200081.sort.bam	17119-05-12-243200081.sort.bam-var	17119-05-13-243200076.sort.bam	17119-05-13-243200076.sort.bam-var	17119-05-14-243200089.sort.bam	17119-05-14-243200089.sort.bam-var	17119-05-15-243200093.sort.bam	17119-05-15-243200093.sort.bam-var	17119-05-16-243200072.sort.bam	17119-05-16-243200072.sort.bam-var	17119-05-17-243200086.sort.bam	17119-05-17-243200086.sort.bam-var	17119-05-18-243200100.sort.bam	17119-05-18-243200100.sort.bam-var	17119-05-19-243200062.sort.bam	17119-05-19-243200062.sort.bam-var	17119-05-20-243200063.sort.bam	17119-05-20-243200063.sort.bam-var	17119-05-21-243200075.sort.bam	17119-05-21-243200075.sort.bam-var	17119-05-22-243200094.sort.bam	17119-05-22-243200094.sort.bam-var	17119-05-23-243200073.sort.bam	17119-05-23-243200073.sort.bam-var	17119-05-24-243200088.sort.bam	17119-05-24-243200088.sort.bam-var	17119-05-25-243200085.sort.bam	17119-05-25-243200085.sort.bam-var	17119-05-26-243200098.sort.bam	17119-05-26-243200098.sort.bam-var	17119-05-27-243200083.sort.bam	17119-05-27-243200083.sort.bam-var	17119-05-28-243200078.sort.bam	17119-05-28-243200078.sort.bam-var	17119-05-30-243200082.sort.bam	17119-05-30-243200082.sort.bam-var	17119-05-31-243200080.sort.bam	17119-05-31-243200080.sort.bam-var	17119-05-32-243200092.sort.bam	17119-05-32-243200092.sort.bam-var	17119-05-33-243200064.sort.bam	17119-05-33-243200064.sort.bam-var	17119-05-34-243200097.sort.bam	17119-05-34-243200097.sort.bam-var	17119-05-35-243200067.sort.bam	17119-05-35-243200067.sort.bam-var	17119-05-36-243200079.sort.bam	17119-05-36-243200079.sort.bam-var	17119-05-37-243200074.sort.bam	17119-05-37-243200074.sort.bam-var	17119-05-38-243200077.sort.bam	17119-05-38-243200077.sort.bam-var	17119-05-39-243200084.sort.bam	17119-05-39-243200084.sort.bam-var	17119-05-40-243200090.sort.bam	17119-05-40-243200090.sort.bam-var	17119D-05-29-243200065.sort.bam	17119D-05-29-243200065.sort.bam-var
S28CNODE_3011_length_5198_cov_7.319074||full	5198	20.8306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76763	22.8727	0.23851	0.250213	0.0596276	0.056094	0.0598257	0.0562542	5.33974	7.69446	0.0558637	0.108628	0	0	0	0	0	0	0	0	0	0	0.0376387	0.036228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2001	22.6574	0	0	0.0596276	0.0560967	0	0	0	0	0.0299128	0.029029	0	0	0.0598257	0.0808194	0.773178	2.62388	0	0	0.0297147	0.0288392	0.119453	0.105212	0	0
S28CNODE_3048_length_5123_cov_5.851223||full	5123	9.35693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.12648	14.0277	0.0490649	0.0466671	0.181379	0.510944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S28CNODE_3077_length_5067_cov_3.132682||full	5067	8.3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0911125	0.120256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306284	0.390686	0	0	0.0610128	0.0573019	0	0	0.0772829	0.0916748	3.01159	4.31952	3.97987	8.17295	0.122636	0.107616	0	0	0	0	0	0	0	0	0	0	0	0	0.669717	0.927097	0	0	0	0	0	0
S28CNODE_3096_length_5038_cov_5.317881||full	5038	23.4126	0	0	0	0	0	0	0	0	0.0257774	0.0443529	0	0	0	0	0	0	0	0	0	0	0	0	0.00818331	0.016303	0.0398936	0.135302	0	0	0	0	0.0353928	0.0341467	0	0	0	0	0.00450082	0.00448148	0	0	0	0	0	0	0	0	0.0306874	0.0297552	0	0	0	0	0.5491	0.69496	8.31301	20.7409	0.0218903	0.0578394	0.772095	1.05672	1.26125	1.9488	0.845949	2.66858	0	0	10.9988	27.9592	0.136457	0.464082	0	0	0.246727	0.309904	0.0613748	0.0576146	0	0	0.0615794	0.057792
S28CNODE_3102_length_5031_cov_3.830587||full	5031	10.194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00532678	0.00529949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434337	0.265326	0	0	0.00532678	0.00529949	0	0	0.492317	0.922566	0	0	0	0	6.12067	8.03731	0	0	0.185208	0.194788	0	0	0	0	0	0	0.0614628	0.101553	1.44069	2.87196	0.0188486	0.0184971	0	0	0.0157755	0.0466773	1.78549	2.34193	0.0194632	0.0309736
S28CNODE_3109_length_5016_cov_29.792985||full	5016	102.066	0	0	0	0	0.44554	4.62431	0	0	1.50945	47.1023	0.195438	0.307327	0	0	0.700986	11.1518	0	0	0.0213728	0.0209212	13.1776	1755.66	0.0297986	0.0289138	0	0	0.398068	2.64807	0.0620633	0.110427	0	0	0.429511	2.65626	0.0310316	0.0300735	0.872791	12.7852	0.0620633	0.115364	0.351418	1.1579	0	0	1.21907	3.04518	0	0	0.185573	0.211586	17.329	2097.01	12.9309	5225.54	44.7279	62.8576	0.165639	0.162076	0.081381	0.0747732	1.48603	18.7528	0	0	0	0	0.169544	0.271104	0.0608303	0.118006	3.25195	154.86	0	0	0.36642	1.71247	0.494246	0.513937	1.31032	17.9204
S28CNODE_3114_length_5010_cov_3.530979||full	5010	7.88909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273663	0.0266216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120576	0.164913	0	0	0	0	5.48436	7.65687	0	0	0.234568	0.208792	0	0	0	0	0	0	0	0	1.34856	2.1593	0	0	0	0	0	0	0.673663	0.553292	0	0
S28CNODE_3120_length_5002_cov_4.523752||full	5002	7.24547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622424	0.096312	0	0	7.18322	11.0188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S29CNODE_15_length_152683_cov_28.450042||full	152683	190.792	0	0	0	0	0.028702	0.0301225	0.00218969	0.00328253	0	0	0.00738857	0.0103325	0	0	0.000734267	0.00217565	0	0	0	0	0.0210577	0.0231515	0.000498253	0.000996076	0	0	0.00513332	0.0107122	0	0	0.00262894	0.0150995	0	0	0	0	0.0288593	0.0357516	0.000163899	0.000163873	0	0	0.00197334	0.00196905	0.00198646	0.0158389	0.00905378	0.27933	0.189723	0.232893	0.135105	0.170297	167.761	1872.42	0.131086	0.165712	22.2126	38.0311	0.0559092	0.0833783	0.0403454	0.0450933	0.0375984	0.0492539	0	0	0.0150328	0.0160662	0.00167833	0.00167344	0.00287151	0.00429938	0.0121023	0.0177726	0.00793927	0.249352	0.0442396	7.15724	0.0345433	0.0417612
S29CNODE_44_length_88480_cov_91.600995||full	88480	147.229	0.0102343	0.0150947	0	0	0	0	0	0	0.003419	0.00546096	0.042511	0.0476875	0	0	0	0	0.0102343	0.0122654	0	0	0	0	0	0	0	0	0.0204008	0.0240918	0	0	0	0	0.003419	0.00623016	0	0	0	0	0	0	0	0	0.00677007	0.00771021	0	0	0	0	0.0579645	0.0635867	0.0306238	0.0355305	0.047515	0.0555266	0.0629571	0.0762266	88.7664	1319.36	0.0340088	0.0357806	0.0118986	0.0119381	51.5069	377.238	0.0577833	0.070303	0.0731688	0.0961297	0.0561417	0.0612159	0.114536	0.138546	6.25931	12.4478	0.0368504	0.0405596	0.0163931	0.0168824	0	0
S29CNODE_125_length_45939_cov_8.603500||full	45939	32.6381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0715892	0.0986568	0.638712	0.937612	0.0197646	0.0345989	0.0263164	0.0296942	0.0197209	0.0324844	0.95322	1.55475	6.91138	11.5036	0.696805	0.790351	0	0	21.7064	48.1865	0.00801503	0.00794922	0.260434	0.278033	0.421892	0.615935	0.447531	0.686618	0.430125	0.584706	0.00659547	0.0110017	0.0196554	0.0251209	0	0
S29CNODE_219_length_28404_cov_20.385657||full	28404	316.195	0.0763078	0.146333	0.0261202	0.0661481	2.26612	35.1417	0.0827847	0.206742	13.2856	223.092	0.34926	0.62091	0.19484	0.49473	13.1042	117.35	0.124726	0.22015	0.196362	0.758515	3.66058	110.718	3.41286	17.2532	0.110179	0.268204	13.2056	98.5954	0.24393	0.535718	0.752885	37.3954	0.400545	1.48154	0.706095	2.41841	27.1539	569.039	0.0548949	0.0611494	3.01649	9.85299	0.010618	0.0105102	25.9795	695.464	0.042578	0.529337	0.556275	9.21611	25.3305	769.23	0.28173	0.765024	50.5633	272.485	25.6673	113.262	5.26425	18.6314	9.78131	144.191	1.98786	7.00678	4.14862	905.041	0.954166	2.10569	7.77624	270.255	27.5455	393.159	4.76952	11.9827	4.60119	15.0406	23.2598	166.303	15.2505	218.77
S29CNODE_349_length_19280_cov_5.728479||full	19280	231.985	0	0	0.0155776	0.0153366	0.0156822	0.0154359	0.0157344	0.0178901	0.0312075	0.0302361	2.72436	8.1469	0.0157867	0.0155333	25.1889	136.384	0.0542603	0.0662559	0.0157867	0.0200295	22.8639	127.614	7.41704	20.4542	0.0628332	0.0775983	10.998	30.5515	0.0235755	0.0230181	0.0315734	0.0418646	0.0471511	0.0546319	5.16665	14.171	4.88285	12.0391	0	0	2.30643	4.70923	0.0314166	0.0332477	2.2748	3.70984	0.0470465	0.0592608	0.258076	0.328371	1.05369	1.91549	0.116884	0.150177	24.2144	344.475	8.07663	13.6941	4.94668	14.5665	74.8836	1034.97	0.125457	0.154432	1.45018	2.49691	0.0943544	0.113898	11.9673	58.5818	7.83021	39.0131	0.0315212	0.0470345	0.117982	0.127171	0.252326	0.340112	12.3349	41.3123
S29CNODE_354_length_19057_cov_28.123724||full	19057	729.049	0.192468	0.335293	0.239276	0.497437	4.33929	36.2791	0.293172	0.560009	75.7342	8513.07	2.93368	21.6857	0.932882	2.54608	21.4588	480.387	1.93093	15.9017	1.49617	6.49184	15.4481	580.343	30.2684	2186.58	0.107897	0.137967	21.6777	358.566	6.44724	140.991	3.06109	260.344	1.8847	12.1713	6.11625	71.9909	33.1109	942.492	0.0602422	0.0766171	2.61834	11.8336	0.199185	0.308011	26.7559	842.464	0.103136	0.136409	3.60433	93.4402	54.0321	5206.98	2.97995	72.8046	115.755	16830.6	32.2911	135.85	19.2215	223.05	55.2734	5098.2	3.00376	16.5219	30.6888	11079.8	2.96747	9.66837	19.1643	321.184	49.2249	1354.46	8.19136	23.2284	5.88755	29.0587	43.8721	241.59	25.4816	1217.38
S29CNODE_447_length_15146_cov_3.527069||full	15146	8.6111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226727	0.00226098	0	0	0	0	0	0	0.562483	0.792297	1.90297	2.32514	0	0	0	0	3.67878	7.01973	0	0	0	0	0.0100694	0.00997349	0.020072	0.0372968	2.43445	3.07153	0	0	0	0	0	0
S29CNODE_716_length_9312_cov_3.424652||full	9312	10.4727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229317	0.261449	0	0	0	0	0.0329622	0.053718	0	0	3.81172	7.3628	5.37492	5.02099	0.0659245	0.127552	0	0	0.0326348	0.0344131	0	0	0	0	0.0329622	0.0626696	0	0	0.880921	1.40852	0.0113512	0.0452762	0	0	0	0
S29CNODE_726_length_9201_cov_16.950142||full	9201	182.789	0.0103856	0.0385803	0.0170147	0.100279	0.759916	200.476	0.229588	13.718	7.62457	18854.1	0.193901	4.46331	0.136339	6.64887	3.32107	921.404	0.0797702	2.27402	0.164402	9.64254	0.301956	6.14763	4.9115	7621.13	0.188598	10.697	2.74489	809.628	0.292896	4.52018	6.6965	15916.2	0.00861783	0.0257841	0.904762	130.806	1.75395	610.697	0.0194454	0.01907	0.285051	14.7763	0.033035	0.0319541	1.57309	247.159	0	0	0.553751	85.9387	0.780024	154.045	4.686	7598.42	54.4015	43305.3	26.1329	136.897	6.67716	611.589	3.94719	3470.07	0.429124	38.9651	5.16241	9382.54	0.316871	14.2586	8.51033	4426.45	15.1057	6480.48	4.36537	22.1991	1.40338	37.3834	17.4181	246.477	0.647663	83.6307
S29CNODE_783_length_8356_cov_4.595832||full	8356	50.2697	0	0	0	0	0	0	0	0	0.00524007	0.00935706	0.00304655	0.00303764	0	0	0	0	0	0	0	0	0	0	0.160858	0.329029	0.0299781	0.0578474	0.108701	0.477152	0	0	1.26566	50.5036	0	0	0	0	0	0	0	0	0	0	0	0	0.143553	0.226328	0.20156	0.204596	0.0364368	0.0585266	0	0	4.24787	5.59149	26.8683	69.7277	3.56398	4.6117	0.256154	0.31053	0.222642	0.247919	1.94285	2.84814	0	0	0.112844	0.555455	10.7923	18.5442	0.073361	0.0679836	0.0734828	0.0778285	0	0	0.0138923	0.0548952	0.146966	0.141474
S29CNODE_804_length_8086_cov_4.377288||full	8086	11.934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108367	0.0215589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53188	0.867465	0	0	0.0379284	0.036492	0	0	0.114037	0.158512	3.65827	5.10078	6.83216	8.90283	0.0533014	0.0744132	0	0	0.0378024	0.0363821	0	0	0	0	0	0	0	0	0.65247	0.922712	0.00529234	0.00526401	0	0	0	0
S29CNODE_915_length_7147_cov_3.809504||full	7147	981.181	7.57296	43.7925	455.246	155401	35.392	1030.82	1.38788	2.69453	4.03459	16.4714	0.746034	1.84562	0.614978	0.875227	1.82707	5.54029	0.128198	0.168959	0.584107	0.687751	0	0	2.97528	9.77111	2.26197	6.37229	13.2377	139.672	31.4966	797.756	1.24796	48.063	0.362155	0.466291	0.522653	0.775817	12.6493	130.186	0.650422	1.60075	0.6337	1.37994	0.206231	0.242337	1.00986	1.97848	351.84	211200	0.0427326	0.0409135	0.0890382	0.19633	0.0853223	0.120362	7.63656	73.5108	5.82078	9.41517	3.60369	27.5709	0.12291	0.124413	14.2524	46.9892	0.157782	0.345314	8.50036	86.6373	1.07317	4.28888	1.66671	5.45803	11.4652	25.1023	0	0	0.0370159	0.0356531	0	0
S29CNODE_938_length_6962_cov_344.223541||full	6962	3536.36	0.483412	0.618285	0.0443335	0.0567595	0.163095	0.211984	0	0	0	0	0.0221668	0.0216779	0	0	0.132267	0.157072	0.309748	0.575022	0	0	0.0443335	0.0423736	0.0438931	0.0419714	0.199207	0.273469	0.0443335	0.0423689	0	0	0.132267	0.161773	1.35511	1.36161	0.83441	0.875242	1.00675	1.19478	1.30211	2.16791	1.76585	1.17678	0.414122	0.62528	0.366999	0.544238	1011.33	3042.66	0.950529	0.820484	0.831621	1.05825	627.706	2031.23	0.57384	0.513882	534.893	1479.93	0.410159	0.372624	0.446124	0.615051	1178.81	50034.9	1.41632	2.62973	1.84146	2.9421	1.50323	1.99012	3.78479	5.554	161.799	603.352	0.683206	1.06631	0.552848	0.956987	0.162654	0.245776
S29CNODE_949_length_6843_cov_21.097672||full	6843	376.345	0.110713	0.142109	0.357687	0.629956	3.57045	37.1202	0.320036	0.917639	54.2426	7113.68	0.359779	0.843001	0.805468	2.00957	7.71597	86.2967	0.225459	0.940618	0.514567	1.53367	3.01898	123.412	7.12057	109.986	0.696399	2.62818	15.5001	201.854	0.699089	2.80435	24.0278	2564.7	0.331391	1.03783	1.58688	4.73521	10.8349	166.831	0	0	1.00807	2.41247	0	0	30.4515	2044.64	0.226954	6.89423	0.266697	0.715953	11.5893	755.405	3.3423	188.687	48.1893	675.741	24.6109	93.5434	9.29613	44.613	33.9988	2614.32	0.825639	4.74354	0.455551	4.61503	2.40834	10.7855	10.2169	99.9172	32.5776	582.008	3.97221	15.3665	2.21067	5.60461	22.586	101.74	6.07351	251.646
S29CNODE_1058_length_6187_cov_4.162590||full	6187	11.4633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638231	0.961841	0	0	0	0	0	0	0.0498592	0.0473756	3.52013	5.7848	6.43217	8.1102	0	0	0	0	0.099884	0.177399	0	0	0	0	0	0	0	0	0.723041	1.21657	0	0	0	0	0	0
S29CNODE_1287_length_5059_cov_5.274380||full	5059	7.91322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0307598	0.0298197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245875	0.246984	0.061316	0.076715	0	0	0	0	0	0	2.25667	3.18545	5.03972	8.60158	0.0611122	0.0769477	0	0	0.0336117	0.0557153	0	0	0	0	0	0	0	0	0.184152	0.353627	0	0	0	0	0	0
S29CNODE_1300_length_5007_cov_2.634895||full	5007	3404.9	76.049	521378	36.1388	114643	46.9586	200736	18.6523	31788.7	30.5594	85064	28.7573	75397.7	12.6889	14860	12.5718	14559.1	18.846	32765.7	18.1211	29237.5	24.4072	54969	11.637	12431.6	13.6945	17364.4	12.0303	13226.7	22.6179	47606.2	21.9831	44258	39.3132	139445	28.3916	70966.7	19.4126	34444.5	23.2506	49251.9	21.0039	40843.9	21.9774	44305.3	19.6187	33918.9	22.0449	44541.4	46.9959	159404	2353.36	788244	21.9436	28916.5	44.5289	149753	21.6418	33707.7	14.791	15569.4	27.6582	58364.5	66.867	413381	28.1952	68568.1	16.5748	25352	16.4705	24830.2	24.9034	55489.3	44.3078	182643	21.5613	37401	44.4103	178949	9.965	7737.94
S30CNODE_20_length_168286_cov_619.168649||full	168286	770.441	0.20785	0.296455	0.143979	0.216446	101.887	1391.61	0.232151	1.01469	0.777698	306.845	3.02361	7.67764	0.180503	0.362599	0.144889	10.3244	0.542543	0.960907	0.0794535	0.282032	0.134231	7.03674	32.7075	130.199	0.168102	0.311923	0.136627	14.6507	67.5161	119.015	0.426506	305.773	0.0332528	0.125245	0.0702229	1.93896	0.149218	16.678	60.1414	800.264	0.0791621	0.162806	0.0505424	0.0698603	0.185588	19.1669	0.0325867	0.0665417	0.343252	3.54972	0.631382	242.296	0.444021	66.1328	1.49525	356.549	0.168102	0.866492	480.65	2576.67	0.274421	39.9967	0.0788826	0.831203	0.681228	782.266	0.0643586	0.259001	15.7068	66.4007	0.234013	70.6855	0.0283283	0.0582201	0.090516	1.16225	0.346755	1.75766	0.152757	16.3957
S30CNODE_63_length_103111_cov_143.938247||full	103111	184.911	0	0	0.0111984	0.0138102	0.00024281	0.0002427	0.00875089	0.0103318	0.00585659	0.008266	1.3477	3.47886	0.0262915	0.0311758	0.0536708	0.103983	0.0102272	0.0119936	0.0148891	0.0153995	0.0204058	0.0334729	23.6432	561.433	0.0299725	0.0379799	0.0204641	0.0236078	0.0204349	0.0220013	0.0101398	0.0132518	0.0292247	0.0334327	11.9397	171.832	0.0612076	0.0832726	0.011383	0.0145118	0.1388	0.211972	0.00341877	0.00508078	0.0189683	0.0188862	0.00439001	0.004566	0.0627325	0.0776891	0.0540205	0.0681896	0.0512427	0.058395	1.34736	2.85093	0.0354697	0.0435708	138.368	3156.57	0.026544	0.0334996	0.0261944	0.0366497	1.69318	5.07646	0.0424044	0.0726976	5.54786	11.6731	0.0827109	0.0996218	0.00781849	0.00880634	0.0905003	0.107036	0.0179194	0.0231733	0.0262624	0.0381752
S30CNODE_107_length_72630_cov_38.920317||full	72630	230.784	0.0352373	0.0539034	0.0277732	0.0304107	7.28389	16.5386	0.0519178	0.0727311	0.0818019	0.118008	22.5557	72.8305	0.0332506	0.0472118	1.88346	31.3693	0.0807947	0.106117	0.0884796	0.116844	0.0789321	0.116708	66.9733	922.535	0.159699	0.215406	3.68888	23.233	0.0451849	0.0622066	7.45051	614.987	0.049931	0.0839433	0.0242964	0.0522832	6.76267	134.462	0.0477787	0.05631	0.101035	0.59516	0.00830574	0.0149164	3.53852	86.7855	0.0270833	0.101664	0.0483306	0.0639522	0.102111	0.179774	0.0429774	0.060134	4.24405	91.6469	0.0461645	0.0563155	60.2851	124.316	0.0534078	0.0846288	0.072282	0.0824841	11.0388	28.8323	0.0524421	0.0722328	7.1649	384.504	1.16228	6.5009	0.0435982	0.0937979	11.2921	217.194	13.7429	217.654	0.313976	1.32918
S30CNODE_208_length_49801_cov_7.328368||full	49801	26.4706	0	0	0	0	0.00608246	0.00604421	0	0	0.00608246	0.00604194	0	0	0	0	0	0	0.00608246	0.00958688	0	0	0.00604217	0.0120617	1.07887	2.59152	0.00608246	0.00604131	0.268937	1.25397	0	0	0	0	0.0121649	0.0200167	0.00606231	0.0060235	0	0	6.7651	11.3726	0.00912368	0.00912364	0	0	0.0302914	0.0367066	0.653924	2.57087	0.0121246	0.0176181	0.0303317	0.0323572	0.895813	3.58442	0.657227	3.25207	0.163401	1.01695	9.94957	17.9857	2.04028	18.2753	0.228716	1.03872	2.13816	3.23742	0.00608246	0.0100723	1.00473	1.55598	0.00608246	0.00817778	0.00996959	0.0104684	0.00541782	0.00728296	0.467866	0.747727	0	0
S30CNODE_231_length_45557_cov_30.977891||full	45557	1584.71	0.480873	0.64802	0.00662893	0.00971022	3.28626	5.06443	0.0397296	0.0511791	0.0132358	0.0130667	0.93349	1.2369	0	0	0.00722356	0.00717068	0.750677	0.926492	0.0596384	0.0706652	0.0431211	0.0533721	82.1137	379.841	0.18169	0.239082	0.080296	0.0894531	0.0397516	0.0619144	0.0671042	0.0754901	0.238047	0.302304	0.211245	0.273396	0.0133019	0.0131292	0.165547	0.193114	0	0	0	0	0.0064968	0.0106757	0	0	0.270289	0.349715	0.00658489	0.00654159	0.0164072	0.0161392	5.46308	7.92183	0.0132799	0.0157031	7.17319	12.6134	0.138811	0.213099	1463.6	61284.7	2.29029	2.82377	1.94739	2.22063	9.46695	16.7642	3.55423	4.41233	0.820777	1.01157	0.593168	0.769282	0.551655	0.660035	0.0656947	0.0766231
S30CNODE_240_length_44765_cov_184.755088||full	44765	221.384	0	0	0	0	0	0	0	0	0	0	0.0269192	0.0348987	0.0299899	0.0365608	0.114423	0.14943	0	0	0	0	0.053278	0.0809939	0	0	0	0	0.355575	1.35072	0	0	0	0	0.0308641	0.0359407	7.10869	22.7657	0.0208898	0.0248133	0.0829317	0.130862	0.0741679	0.102171	0.0178864	0.0289037	21.678	1705.17	0.0168329	0.0165557	0.121417	0.140025	0.0690351	0.0761015	0.117382	0.16189	0.0809817	0.0976698	0.0430124	0.0751412	169.978	12858.3	7.98861	52.8949	0.0464642	0.0814319	0.419119	0.645148	0.0134932	0.0193643	1.42445	4.70368	0.591864	3.41496	0.00676902	0.0113437	2.63739	35.9671	7.41654	20.029	0.818223	1.83788
S30CNODE_290_length_39038_cov_28.780776||full	39038	657.524	0.0116231	0.0114779	0.0154804	0.0169932	4.79125	19.112	0.0959936	0.126389	1.55228	35.4108	0.419178	0.631098	0.269826	0.333855	1.65203	9.89394	0.840619	1.54366	0.628574	1.03525	0.212765	0.24281	172.191	1541.7	0.309118	0.392818	5.9153	43.5694	0.140043	0.157122	0.0968165	0.151562	0.0857591	0.127193	11.9132	26.6216	21.2389	95.0858	0.110317	0.139376	0.282658	0.498639	0.0232205	0.0353329	1.50679	5.09599	0.0426095	0.059366	2.5603	172.497	0.997557	14.6191	195.263	3692.42	72.5767	482.592	0.729248	2.86764	19.8592	64.3229	2.0925	22.9479	21.4394	57.4853	4.39706	569.131	0.384154	0.597692	102.445	588.94	5.45441	36.1722	0.150021	0.224383	0.832545	1.6453	2.9361	6.07556	1.0611	6.08697
S30CNODE_301_length_38179_cov_64.941874||full	38179	251.733	0.0843041	0.11876	0.0671856	0.103625	11.4322	22.1832	0.0316601	0.0362784	0.0838571	0.118762	34.0709	112.567	0.0554051	0.0649177	0.292303	5.8485	0.0910884	0.0887952	0.106366	0.13892	0.0831471	0.375715	87.4123	258.476	0.173552	0.206755	0.456941	14.0376	0.0158563	0.0169133	0.4135	12.0428	0	0	0.00531174	0.00528533	0.236714	4.88148	0	0	0.0406269	0.0719552	0.00794131	0.012085	0	0	0.0137527	0.0135616	0.0328171	0.0338625	0.023745	0.0273845	0.0356307	0.0344214	0.0553525	0.0614437	0.041258	0.0466101	95.303	488.553	0.0552473	0.0710949	0.0356307	0.048294	16.8411	45.0845	0.0317126	0.0405791	2.28079	84.0781	0.168924	0.343464	0.0436246	0.0465343	0.0433879	0.0796986	1.54359	2.90942	0.0223251	0.0675782
S30CNODE_324_length_36197_cov_7.742903||full	36197	35.6744	0.00837795	0.00830218	0	0	0	0	0.00829473	0.00821901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166449	0.026911	0	0	0	0	0	0	0	0	0	0	0	0	0.000804505	0.000803701	0	0	0.00837795	0.00830439	0	0	1.4789	2.27575	0	0	0.0125669	0.0171827	0.0166449	0.0240946	0.0220545	0.0283395	0.0167282	0.0182765	0.337254	0.720387	12.0548	17.472	0	0	7.08181	10.6329	0.0166449	0.0163913	0.0249951	0.0314616	14.1565	21.6416	0.201515	0.288014	0.0251339	0.0298695	0.0719061	0.376743	0.114434	0.193985	0	0
S30CNODE_335_length_35365_cov_12.950184||full	35365	220.888	0.00425955	0.00839681	0.0512566	0.110694	0.929888	24.7208	1.39395	129.542	0.681641	8.86228	0.0239103	0.0328517	1.97248	6.51115	6.97436	1394.93	0.0967201	0.120964	1.10595	19.0829	0.306404	0.782354	6.48315	23.2704	0.02976	0.038621	5.02783	473.888	0.0339912	0.0471647	12.7775	12905.4	0.0317762	0.0707275	3.18569	12.3375	3.75422	276.168	0.0201051	0.0197175	1.21925	12.3784	0.0352691	0.0429284	1.26443	46.9295	0.00979696	0.0181833	2.9072	697.036	0.459179	13.8435	0.0391311	0.159378	14.1756	9354.09	5.79725	2213.44	11.209	55.7885	0.385177	6.13964	12.6195	12551	57.7776	193161	0.247991	4.02019	53.3108	716.817	5.68675	1208.76	1.51333	182.438	1.60011	156.912	5.35851	120.803	0.387363	8.4872
