""	"geneID"	"p"	"DONOR1"	"DONOR2"	"FMT1"	"FMT2"	"GFF_locus_tag"	"Centroid_gene_ID"	"Product"	"EC_number"	"Protein_id"	"geneID.1"	"koID"
"g026627"	"g026627"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389365:BGGENOOG_01513"	"GCF_009389365:NZ_QKQJ01000057.1:7000-6554"	"hypothetical protein"	""	NA	"g026420"	""
"g026633"	"g026633"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389365:BGGENOOG_01664"	"GCF_009389365:NZ_QKQJ01000064.1:2554-2363"	"hypothetical protein"	""	NA	"g026425"	""
"g026642"	"g026642"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_009389365:BGGENOOG_01698"	"GCF_009389365:NZ_QKQJ01000006.1:8279-8064"	"hypothetical protein"	""	NA	"g026290"	""
"g026660"	"g026660"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009389365:BGGENOOG_01716"	"GCF_009389365:NZ_QKQJ01000006.1:25807-27405"	"hypothetical protein"	""	NA	"g026271"	""
"g026690"	"g026690"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389365:BGGENOOG_01864"	"GCF_009389365:NZ_QKQJ01000007.1:29828-30304"	"hypothetical protein"	""	NA	"g026304"	""
"g026696"	"g026696"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_009389365:BGGENOOG_01871"	"GCF_009389365:NZ_QKQJ01000007.1:32761-33306"	"hypothetical protein"	""	NA	"g026310"	""
"g026760"	"g026760"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389375:ICCBKELD_00173"	"GCF_009389375:NZ_QKQI01000012.1:42918-42658"	"hypothetical protein"	""	NA	"g026503"	""
"g027013"	"g027013"	0.0294117647058823	1	0	0.5	0	"GCF_009389385:GHIBIMCO_00027"	"GCF_009389385:NZ_QKQK01000010.1:25591-22235"	"hypothetical protein"	""	NA	"g026743"	""
"g027069"	"g027069"	0.0294117647058823	1	0	0.5	0	"GCF_009389385:GHIBIMCO_00414"	"GCF_009389385:NZ_QKQK01000017.1:7110-8237"	"N-acetylglucosaminyltransferase"	"2.4.1.-"	NA	"g026809"	""
"g027075"	"g027075"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389385:GHIBIMCO_00427"	"GCF_009389385:NZ_QKQK01000017.1:21539-21853"	"hypothetical protein"	""	NA	"g026795"	""
"g027090"	"g027090"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389385:GHIBIMCO_00672"	"GCF_009389385:NZ_QKQK01000001.1:138171-137632"	"DNA-3-methyladenine glycosylase 1"	"3.2.2.20"	NA	"g026721"	"K01246"
"g027091"	"g027091"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389385:GHIBIMCO_00679"	"GCF_009389385:NZ_QKQK01000020.1:984-1400"	"hypothetical protein"	""	NA	"g026817"	""
"g027099"	"g027099"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389385:GHIBIMCO_00885"	"GCF_009389385:NZ_QKQK01000027.1:2985-3221"	"hypothetical protein"	""	NA	"g026827"	""
"g027100"	"g027100"	0.0294117647058823	1	0	0.5	0	"GCF_009389385:GHIBIMCO_00890"	"GCF_009389385:NZ_QKQK01000027.1:7720-6878"	"IS3 family transposase ISBce13"	""	NA	"g026829"	""
"g027158"	"g027158"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389385:GHIBIMCO_01418"	"GCF_009389385:NZ_QKQK01000047.1:12098-12226"	"hypothetical protein"	""	NA	"g026876"	""
"g027207"	"g027207"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389425:OFIJJMFK_00164"	"GCF_009389425:NZ_QKQM01000012.1:17796-17086"	"hypothetical protein"	""	NA	"g026959"	""
"g027208"	"g027208"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389425:OFIJJMFK_00165"	"GCF_009389425:NZ_QKQM01000012.1:19340-18051"	"hypothetical protein"	""	NA	"g026960"	""
"g027238"	"g027238"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389425:OFIJJMFK_00209"	"GCF_009389425:NZ_QKQM01000012.1:44222-45085"	"hypothetical protein"	""	NA	"g026990"	""
"g027308"	"g027308"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389425:OFIJJMFK_01150"	"GCF_009389425:NZ_QKQM01000003.1:10204-10980"	"Carboxylesterase"	"3.1.1.1"	NA	"g026930"	""
"g027309"	"g027309"	0.0294117647058823	1	0	0.5	0	"GCF_009389425:OFIJJMFK_01220"	"GCF_009389425:NZ_QKQM01000040.1:1047-1424"	"hypothetical protein"	""	NA	"g027034"	""
"g027323"	"g027323"	0.0345022624434389	0	0	0	0.636363636363636	"GCF_009389425:OFIJJMFK_01264"	"GCF_009389425:NZ_QKQM01000042.1:13577-12792"	"hypothetical protein"	""	NA	"g027041"	""
"g027324"	"g027324"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389425:OFIJJMFK_01265"	"GCF_009389425:NZ_QKQM01000042.1:15462-13537"	"hypothetical protein"	""	NA	"g027042"	""
"g027325"	"g027325"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009389425:OFIJJMFK_01266"	"GCF_009389425:NZ_QKQM01000042.1:16955-15462"	"hypothetical protein"	""	NA	"g027043"	""
"g027370"	"g027370"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389425:OFIJJMFK_01901"	"GCF_009389425:NZ_QKQM01000085.1:158-60"	"hypothetical protein"	""	NA	"g027085"	""
"g027376"	"g027376"	0.0294117647058823	0	0	0.5	0	"GCF_009389425:OFIJJMFK_01908"	"GCF_009389425:NZ_QKQM01000087.1:993-673"	"hypothetical protein"	""	NA	"g027091"	""
"g027410"	"g027410"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389435:HPDACLMA_00383"	"GCF_009389435:NZ_QKQL01000017.1:22716-22531"	"hypothetical protein"	""	NA	"g027178"	""
"g027440"	"g027440"	0.0294117647058823	0	0	0.5	0	"GCF_009389435:HPDACLMA_00549"	"GCF_009389435:NZ_QKQL01000001.1:64322-64828"	"hypothetical protein"	""	NA	"g027128"	""
"g027492"	"g027492"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_009389435:HPDACLMA_01201"	"GCF_009389435:NZ_QKQL01000043.1:2849-3595"	"Tyrosine-protein kinase YwqD"	"2.7.10.2"	NA	"g027218"	""
"g027541"	"g027541"	0.0294117647058823	0	0	0.5	0	"GCF_009389435:HPDACLMA_01614"	"GCF_009389435:NZ_QKQL01000063.1:3285-5159"	"PTS system beta-glucoside-specific EIIBCA component"	""	NA	"g027257"	"K02755"
"g027589"	"g027589"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389465:PHHFBMCI_00031"	"GCF_009389465:NZ_QKQN01000010.1:531-151"	"hypothetical protein"	""	NA	"g027329"	""
"g027686"	"g027686"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389465:PHHFBMCI_01481"	"GCF_009389465:NZ_QKQN01000052.1:3446-3808"	"hypothetical protein"	""	NA	"g027399"	""
"g027696"	"g027696"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389465:PHHFBMCI_01552"	"GCF_009389465:NZ_QKQN01000057.1:11119-11499"	"hypothetical protein"	""	NA	"g027409"	""
"g027698"	"g027698"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389465:PHHFBMCI_01568"	"GCF_009389465:NZ_QKQN01000059.1:2887-3537"	"Protein DedA"	""	NA	"g027411"	"K03975"
"g027709"	"g027709"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389465:PHHFBMCI_01696"	"GCF_009389465:NZ_QKQN01000066.1:8398-8760"	"hypothetical protein"	""	NA	"g027419"	""
"g027741"	"g027741"	0.0294117647058823	1	0	0.5	0	"GCF_009389465:PHHFBMCI_02072"	"GCF_009389465:NZ_QKQN01000097.1:3343-3227"	"hypothetical protein"	""	NA	"g027443"	""
"g027783"	"g027783"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_009389475:EHCDBFBL_00844"	"GCF_009389475:NZ_QKQO01000002.1:4162-4410"	"hypothetical protein"	""	NA	"g027469"	""
"g027980"	"g027980"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_009649095:IEPCAFAG_00485"	"GCF_009649095:NZ_WJNE01000018.1:11566-12174"	"hypothetical protein"	""	NA	"g027798"	""
"g028053"	"g028053"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_009649095:IEPCAFAG_01347"	"GCF_009649095:NZ_WJNE01000003.1:46510-46265"	"hypothetical protein"	""	NA	"g027657"	""
"g028078"	"g028078"	0.0294117647058823	0	0	0.5	0	"GCF_009649095:IEPCAFAG_01585"	"GCF_009649095:NZ_WJNE01000005.1:18274-18038"	"hypothetical protein"	""	NA	"g027677"	""
"g028429"	"g028429"	0.0294117647058823	1	0	0.5	0	"GCF_009649445:DIOPLKNN_00862"	"GCF_009649445:NZ_WJMY01000027.1:15606-16472"	"Release factor glutamine methyltransferase"	"2.1.1.297"	NA	"g028208"	"K02493"
"g029516"	"g029516"	0.0294117647058823	0	1	0.5	1	"GCF_009649445:DIOPLKNN_01509"	"GCF_009649445:NZ_WJMY01000004.1:86061-87176"	"Fatty acid resistance protein FarB"	""	NA	"g028092"	""
"g030632"	"g030632"	0.0294117647058823	0	0	0.5	0	"GCF_009649475:BHILECHP_00845"	"GCF_009649475:NZ_WJNC01000020.1:23319-22096"	"hypothetical protein"	""	NA	"g028408"	""
"g030733"	"g030733"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_009649475:BHILECHP_01805"	"GCF_009649475:NZ_WJNC01000006.1:98115-98378"	"hypothetical protein"	""	NA	"g028290"	""
"g030944"	"g030944"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009649495:AFCMLCMP_00233"	"GCF_009649495:NZ_WJNB01000017.1:5221-4712"	"hypothetical protein"	""	NA	"g030453"	""
"g031179"	"g031179"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009649495:AFCMLCMP_00519"	"GCF_009649495:NZ_WJNB01000001.1:279599-278820"	"hypothetical protein"	""	NA	"g028618"	""
"g031182"	"g031182"	0.0090497737556561	0	0	0	0.727272727272727	"GCF_009649495:AFCMLCMP_00522"	"GCF_009649495:NZ_WJNB01000001.1:282397-282110"	"hypothetical protein"	""	NA	"g028621"	""
"g031192"	"g031192"	0.0294117647058823	1	0	0.5	0	"GCF_009649495:AFCMLCMP_00532"	"GCF_009649495:NZ_WJNB01000001.1:296059-295292"	"hypothetical protein"	""	NA	"g028631"	""
"g031193"	"g031193"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009649495:AFCMLCMP_00533"	"GCF_009649495:NZ_WJNB01000001.1:296998-296060"	"Ribosomal large subunit pseudouridine synthase D"	"5.4.99.23"	NA	"g028632"	"K06180"
"g031204"	"g031204"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009649495:AFCMLCMP_00544"	"GCF_009649495:NZ_WJNB01000001.1:309829-309275"	"hypothetical protein"	""	NA	"g028643"	""
"g031206"	"g031206"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009649495:AFCMLCMP_00546"	"GCF_009649495:NZ_WJNB01000001.1:311279-311007"	"hypothetical protein"	""	NA	"g028645"	""
"g031398"	"g031398"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009649495:AFCMLCMP_00742"	"GCF_009649495:NZ_WJNB01000001.1:494354-495658"	"hypothetical protein"	""	NA	"g028853"	""
"g031451"	"g031451"	0.0345022624434389	0	0	0	0.636363636363636	"GCF_009649495:AFCMLCMP_00795"	"GCF_009649495:NZ_WJNB01000001.1:569445-568357"	"Carbamoyl-phosphate synthase small chain"	"6.3.5.5"	NA	"g028914"	"K01956"
"g031459"	"g031459"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009649495:AFCMLCMP_00803"	"GCF_009649495:NZ_WJNB01000001.1:578500-579390"	"FAD:protein FMN transferase"	"2.7.1.180"	NA	"g028924"	"K03734"
"g031460"	"g031460"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009649495:AFCMLCMP_00804"	"GCF_009649495:NZ_WJNB01000001.1:579680-588466"	"hypothetical protein"	""	NA	"g028925"	""
"g031512"	"g031512"	0.00630252100840335	0	1	0.333333333333333	1	"GCF_009649495:AFCMLCMP_00886"	"GCF_009649495:NZ_WJNB01000002.1:23995-23498"	"Molybdenum cofactor biosynthesis protein B"	""	NA	"g029120"	"K03638"
"g031575"	"g031575"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_009649495:AFCMLCMP_00968"	"GCF_009649495:NZ_WJNB01000002.1:102090-103019"	"hypothetical protein"	""	NA	"g028971"	""
"g031719"	"g031719"	0.0294117647058823	1	0	0.5	0	"GCF_009649495:AFCMLCMP_01116"	"GCF_009649495:NZ_WJNB01000002.1:256295-257254"	"L-lactate dehydrogenase"	"1.1.1.27"	NA	"g029138"	""
"g031721"	"g031721"	0.0294117647058823	1	0	0.5	0	"GCF_009649495:AFCMLCMP_01118"	"GCF_009649495:NZ_WJNB01000002.1:258643-257564"	"putative oxidoreductase YjmC"	"1.1.1.-"	NA	"g029140"	""
"g031722"	"g031722"	0.0294117647058823	0	0	0.5	0	"GCF_009649495:AFCMLCMP_01119"	"GCF_009649495:NZ_WJNB01000002.1:260132-258717"	"Dipeptidase A"	"3.4.-.-"	NA	"g029141"	""
"g031919"	"g031919"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009649495:AFCMLCMP_01373"	"GCF_009649495:NZ_WJNB01000003.1:178437-177895"	"hypothetical protein"	""	NA	"g029324"	""
"g031964"	"g031964"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009649495:AFCMLCMP_01434"	"GCF_009649495:NZ_WJNB01000003.1:236014-235577"	"hypothetical protein"	""	NA	"g029377"	""
"g032006"	"g032006"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009649495:AFCMLCMP_01477"	"GCF_009649495:NZ_WJNB01000004.1:12394-12948"	"hypothetical protein"	""	NA	"g029503"	""
"g032036"	"g032036"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009649495:AFCMLCMP_01508"	"GCF_009649495:NZ_WJNB01000004.1:46140-44653"	"Lactate utilization protein B"	""	NA	"g029675"	"K18929"
"g032062"	"g032062"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009649495:AFCMLCMP_01538"	"GCF_009649495:NZ_WJNB01000004.1:77983-78480"	"hypothetical protein"	""	NA	"g029705"	""
"g032258"	"g032258"	0.00630252100840335	0	1	0.333333333333333	1	"GCF_009649495:AFCMLCMP_01749"	"GCF_009649495:NZ_WJNB01000005.1:5223-4645"	"hypothetical protein"	""	NA	"g029830"	""
"g032301"	"g032301"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_009649495:AFCMLCMP_01808"	"GCF_009649495:NZ_WJNB01000005.1:44991-42574"	"Phenylalanine--tRNA ligase beta subunit"	"6.1.1.20"	NA	"g029820"	"K01890"
"g032376"	"g032376"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009649495:AFCMLCMP_01896"	"GCF_009649495:NZ_WJNB01000005.1:116186-114783"	"Putative dipeptidase"	"3.4.13.-"	NA	"g029747"	"K01439"
"g032382"	"g032382"	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	"GCF_009649495:AFCMLCMP_01902"	"GCF_009649495:NZ_WJNB01000005.1:123926-123387"	"DNA-3-methyladenine glycosylase 1"	"3.2.2.20"	NA	"g029755"	"K01246"
"g032408"	"g032408"	0.0090497737556561	1	1	0	0.727272727272727	"GCF_009649495:AFCMLCMP_01930"	"GCF_009649495:NZ_WJNB01000006.1:2374-1016"	"hypothetical protein"	""	NA	"g029935"	""
"g032462"	"g032462"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_009649495:AFCMLCMP_01987"	"GCF_009649495:NZ_WJNB01000006.1:56311-55670"	"Ultraviolet N-glycosylase/AP lyase"	""	NA	"g029972"	"K10773"
